student_id;all_clicks;active_days;access_frequency;material_clicks;avg_quiz_score;quiz_attempts;avg_assignment_score;assignment_submissions;final_grade;risk_cluster;total_time_spent;procrastination_index;late_submission_count
95356;226;36;6.277777778;17;59;6;36.16666667;6;30;0;452;-1.5;7
95356;226;36;6.277777778;17;59;6;36.16666667;6;30;0;452;-1.5;7
95755;381;43;8.860465116;6;0;0;45;2;30;0;762;-9.5;2
95906;1721;73;23.57534247;45;95;4;94.25;4;65;0;3442;-1.25;5
96291;103;4;25.75;17;0;0;0;0;30;0;206;0;0
96475;207;27;7.666666667;36;93.33333333;3;78.5;4;65;0;414;-1.714285714;5
96538;182;12;15.16666667;18;34;2;40;1;40;0;364;-1.333333333;2
96592;776;46;16.86956522;85;88.71428571;7;76.16666667;6;65;0;1552;-0.428571429;7
96864;96;10;9.6;22;0;1;0;0;30;0;192;-2;1
96874;164;17;9.647058824;15;67;1;81;2;40;0;328;-1;1
96874;164;17;9.647058824;15;67;1;81;2;40;0;328;-1;1
96945;9;2;4.5;0;0;0;0;0;30;0;18;0;0
97006;189;17;11.11764706;7;100;4;81.6;5;65;0;378;-2.333333333;5
97154;984;37;26.59459459;176;96;5;85.4;5;65;0;1968;-0.6;5
97486;7;3;2.333333333;2;0;0;0;0;30;0;14;0;0
97486;7;3;2.333333333;2;0;0;0;0;30;0;14;0;0
97567;471;30;15.7;29;100;5;85.16666667;6;65;0;942;-1.545454545;7
97865;91;13;7;2;90;2;68.33333333;3;30;0;182;-0.6;2
97939;97;10;9.7;8;0;0;69;1;40;0;194;0;0
98094;2839;91;31.1978022;51;0;0;60.6;5;65;0;5678;7.8;0
98268;770;62;12.41935484;12;68;5;78;6;65;0;1540;-0.727272727;5
98313;145;10;14.5;18;84;5;78;6;65;0;290;-1.545454545;6
98452;35;5;7;3;0;0;100;1;30;0;70;3;0
98720;439;34;12.91176471;12;68;5;75.83333333;6;65;0;878;-3;9
98842;368;14;26.28571429;17;0;0;59.4;5;65;0;736;1;0
99088;359;17;21.11764706;9;0;0;29.66666667;3;30;0;718;4.333333333;0
99151;397;11;36.09090909;27;0;0;46;1;40;0;794;0;0
99799;553;52;10.63461538;71;76;5;75.8;5;65;0;1106;-0.2;6
100282;42;5;8.4;2;0;0;78;1;30;0;84;0;0
100621;59;7;8.428571429;3;0;0;0;0;30;0;118;0;0
100788;1261;98;12.86734694;99;91.27272727;11;83.8;5;85;0;2522;41.1875;4
100788;1261;98;12.86734694;99;91.27272727;11;83.8;5;65;0;2522;41.1875;4
100893;744;52;14.30769231;28;0;0;68.4;5;65;0;1488;-0.2;2
101116;1769;126;14.03968254;77;0;0;82.6;5;65;0;3538;-0.6;1
101781;4104;144;28.5;183;0;0;72.6;5;65;0;8208;1.8;0
102067;67;9;7.444444444;6;0;0;100;1;30;0;134;0;0
102209;535;27;19.81481481;31;53.5;2;56;1;30;0;1070;-1.666666667;2
102806;1944;177;10.98305085;17;0;0;78;5;65;0;3888;0;0
102849;1;1;1;0;0;0;0;0;30;0;2;0;0
102850;1749;89;19.65168539;90;0;0;78.33333333;6;65;0;3498;4.571428571;0
102952;1150;58;19.82758621;47;0;0;76.6;5;65;0;2300;0.4;0
103496;1221;59;20.69491525;83;0;0;63.2;5;65;0;2442;2.2;0
103535;381;30;12.7;24;100;5;73.83333333;6;65;0;762;-0.454545455;6
103800;170;32;5.3125;21;0;0;55.16666667;6;65;0;340;1.714285714;1
103904;1579;97;16.27835052;161;78.57142857;7;86.16666667;6;85;0;3158;5.5;8
103998;49;2;24.5;2;0;0;0;0;40;0;98;0;0
104054;1451;95;15.27368421;66;100;5;90.16666667;6;85;0;2902;-1.363636364;5
104476;4777;161;29.67080745;188;0;0;79.6;5;65;0;9554;-3.8;2
104480;203;18;11.27777778;6;93.75;4;80.33333333;3;40;0;406;-1;4
104643;1496;104;14.38461538;125;0;0;74.5;6;65;0;2992;1.857142857;2
104772;816;51;16;90;0;0;65.14285714;7;30;0;1632;18;1
104772;816;51;16;90;0;0;65.14285714;7;40;0;1632;18;1
105168;540;35;15.42857143;39;85;3;87.5;2;40;0;1080;-2.8;4
105168;540;35;15.42857143;39;85;3;87.5;2;40;0;1080;-2.8;4
105413;963;68;14.16176471;136;69.25;4;63.75;4;65;0;1926;-1.625;5
105523;1954;170;11.49411765;93;53;4;49;7;65;0;3908;-0.333333333;6
105523;1954;170;11.49411765;93;53;4;49;7;65;0;3908;-0.333333333;6
105527;993;86;11.54651163;28;88;5;79.16666667;6;65;0;1986;-2.090909091;7
105851;385;39;9.871794872;26;92;5;88.4;5;65;0;770;-31.7;10
105883;4022;168;23.94047619;183;84;5;70.66666667;6;65;0;8044;0.272727273;5
106095;1243;45;27.62222222;80;0;0;59.6;5;65;0;2486;4;0
106247;465;33;14.09090909;19;0;0;60;3;30;0;930;-7;2
106577;733;47;15.59574468;15;0;0;53.4;5;65;0;1466;-1.2;1
106588;981;76;12.90789474;63;100;5;82;6;85;0;1962;-0.545454545;5
106793;404;27;14.96296296;42;0;0;57.8;5;40;0;808;0.4;1
107028;85;9;9.444444444;14;82.33333333;3;50.8;5;30;0;170;50.25;1
107028;85;9;9.444444444;14;82.33333333;3;50.8;5;40;0;170;50.25;1
107339;2383;118;20.19491525;71;71.5;4;86;8;65;0;4766;-1.083333333;5
107339;2383;118;20.19491525;71;71.5;4;86;8;85;0;4766;-1.083333333;5
107489;3722;184;20.22826087;147;0;0;82;5;65;0;7444;-2.6;2
107713;111;15;7.4;8;100;2;98;1;30;0;222;-1.666666667;3
107883;626;29;21.5862069;32;89;1;98;1;30;0;1252;-1;1
108118;396;23;17.2173913;34;90;4;85.75;4;65;0;792;-0.875;4
108377;2399;150;15.99333333;27;80;5;77.2;5;65;0;4798;-0.8;6
108565;203;9;22.55555556;49;63;1;0;0;30;0;406;-2;1
108589;411;39;10.53846154;57;100;5;79.33333333;6;65;0;822;-1.818181818;5
108760;846;51;16.58823529;7;72;5;64.5;4;40;0;1692;-3.111111111;7
108789;102;10;10.2;1;0;0;27;1;40;0;204;-2;1
108799;472;42;11.23809524;45;96;5;83;6;85;0;944;4.090909091;5
108834;290;27;10.74074074;22;84;3;0;0;30;0;580;-2;3
108859;1996;127;15.71653543;280;0;0;55.4;5;65;0;3992;4;0
108872;1377;83;16.59036145;32;0;0;61.8;5;65;0;2754;0.6;0
109155;3019;135;22.36296296;71;0;0;67.8;5;65;0;6038;0.8;0
109372;1450;123;11.78861789;59;92;5;79.83333333;6;65;0;2900;-0.454545455;5
109441;678;45;15.06666667;23;0;0;70;5;65;0;1356;2;0
109577;2018;59;34.20338983;48;71;11;64.71428571;7;40;0;4036;-0.277777778;12
109577;2018;59;34.20338983;48;71;11;64.71428571;7;65;0;4036;-0.277777778;12
109782;154;22;7;11;90;2;68.66666667;3;30;0;308;-3.6;3
109938;396;49;8.081632653;32;92;5;88;6;85;0;792;-0.909090909;5
110175;998;70;14.25714286;105;0;0;63.4;5;65;0;1996;0.4;1
110200;157;21;7.476190476;16;46.25;4;57;2;40;0;314;-1.833333333;5
110881;754;71;10.61971831;55;75.33333333;12;70.27272727;11;65;0;1508;23;7
110881;754;71;10.61971831;55;75.33333333;12;70.27272727;11;65;0;1508;23;7
110911;520;33;15.75757576;14;0;0;76.8;5;65;0;1040;1.8;0
111113;367;43;8.534883721;24;40.5;2;27;2;40;0;734;-0.75;2
111360;697;72;9.680555556;92;55.33333333;3;37.6;5;30;0;1394;-5.625;6
111360;697;72;9.680555556;92;55.33333333;3;37.6;5;40;0;1394;-5.625;6
111512;439;21;20.9047619;31;0;0;0;0;40;0;878;0;0
111548;542;41;13.2195122;48;0;0;22.5;4;30;0;1084;-0.5;1
111717;2343;136;17.22794118;77;0;0;81;3;65;0;4686;3;0
111926;967;75;12.89333333;71;0;0;77.71428571;7;40;0;1934;-13.85714286;7
111926;967;75;12.89333333;71;0;0;77.71428571;7;65;0;1934;-13.85714286;7
111942;1853;107;17.31775701;189;100;5;75.83333333;6;65;0;3706;-2.090909091;6
111959;232;16;14.5;23;0;0;76;3;30;0;464;-4.333333333;1
112245;2262;130;17.4;285;78.28571429;7;82.66666667;6;65;0;4524;0.571428571;7
112454;1131;83;13.62650602;73;60.5;4;94.25;4;65;0;2262;-0.75;4
113295;3553;195;18.22051282;148;0;0;77.6;5;65;0;7106;-3.4;3
114017;757;50;15.14;77;0;0;71.8;5;65;0;1514;1;0
114367;2234;131;17.05343511;159;93.5;4;89.75;4;65;0;4468;-1.625;5
114402;1123;70;16.04285714;35;0;0;87.6;5;85;0;2246;6.8;0
114558;1620;137;11.82481752;133;0;0;71.6;5;65;0;3240;5.833333333;0
114999;1358;120;11.31666667;59;0;0;72.8;5;65;0;2716;-1.4;2
115452;590;69;8.550724638;36;100;5;80.25;4;40;0;1180;-3.444444444;7
116174;76;7;10.85714286;44;0;0;0;0;30;0;152;0;0
116174;76;7;10.85714286;44;0;0;0;0;30;0;152;0;0
116518;942;58;16.24137931;101;66.75;4;76.75;4;65;0;1884;-0.125;4
116541;1886;108;17.46296296;111;0;0;62.4;5;65;0;3772;-9.4;4
116603;1179;86;13.70930233;46;100;5;80.8;5;85;0;2358;-1.8;5
116606;511;41;12.46341463;20;0;0;58;5;65;0;1022;1.2;0
116692;1108;98;11.30612245;57;0;0;74.2;5;65;0;2216;4.6;0
116763;115;8;14.375;6;0;0;79;1;30;0;230;1;0
117071;74;5;14.8;3;100;1;46;1;40;0;148;-3.5;2
117232;1099;108;10.17592593;94;72.90909091;11;74.55555556;9;65;0;2198;22.65;6
117232;1099;108;10.17592593;94;72.90909091;11;74.55555556;9;65;0;2198;22.65;6
117281;445;19;23.42105263;33;0;0;82.16666667;6;65;0;890;3.142857143;0
117435;1355;60;22.58333333;138;74;5;60.33333333;6;30;0;2710;15.45454545;7
117435;1355;60;22.58333333;138;74;5;60.33333333;6;40;0;2710;15.45454545;7
117544;2580;136;18.97058824;97;0;0;70.2;5;65;0;5160;1.8;0
117545;442;14;31.57142857;13;0;0;91;2;40;0;884;-3;2
117699;473;57;8.298245614;57;88;5;86.33333333;6;85;0;946;0.818181818;5
117818;1695;98;17.29591837;135;0;0;57.6;5;65;0;3390;-1;2
117862;56;6;9.333333333;11;0;0;0;0;30;0;112;0;0
117939;666;37;18;35;37.25;4;49.66666667;3;30;0;1332;-2.571428571;6
118098;537;18;29.83333333;31;30.75;4;42.5;4;40;0;1074;0.25;4
118213;21;4;5.25;1;0;0;30.6;5;40;0;42;0.6;0
118479;1924;42;45.80952381;124;0;0;83.83333333;6;65;0;3848;1.714285714;1
118877;4;2;2;0;0;0;0;0;30;0;8;0;0
118887;10;3;3.333333333;3;0;0;0;0;30;0;20;0;0
118983;284;27;10.51851852;19;0;0;61.8;5;65;0;568;0;0
119310;119;9;13.22222222;20;71.5;8;79.4;5;30;0;238;29.30769231;3
119310;119;9;13.22222222;20;71.5;8;79.4;5;65;0;238;29.30769231;3
119353;58;7;8.285714286;7;87;7;84.2;5;30;0;116;30.91666667;0
119353;58;7;8.285714286;7;87;7;84.2;5;65;0;116;30.91666667;0
119444;83;11;7.545454545;13;85;4;39.5;4;30;0;166;-10.125;3
119444;83;11;7.545454545;13;85;4;39.5;4;65;0;166;-10.125;3
119471;592;75;7.893333333;133;92;5;46.83333333;6;40;0;1184;-1.090909091;6
119729;573;27;21.22222222;44;10;1;0;0;30;0;1146;-2;1
119898;167;16;10.4375;7;64;5;72.83333333;6;65;0;334;-0.818181818;6
119902;2590;81;31.97530864;109;0;0;67;4;30;0;5180;-4.25;2
120236;1281;77;16.63636364;60;46.5;4;46.75;4;40;0;2562;-2.375;6
120994;740;34;21.76470588;81;92;5;70;1;40;0;1480;-7.166666667;6
120999;507;64;7.921875;40;0;0;68.33333333;6;65;0;1014;4;0
121000;342;25;13.68;44;30;1;41;1;40;0;684;-1;1
121349;2259;98;23.05102041;86;0;0;76;5;65;0;4518;0.6;0
121390;371;26;14.26923077;39;87.5;2;64;2;40;0;742;-3;3
122392;809;66;12.25757576;89;55.5;4;0;0;65;0;1618;-2;4
122739;526;48;10.95833333;33;0;0;40.6;5;40;0;1052;0.4;0
123044;2041;127;16.07086614;104;0;0;71.4;5;65;0;4082;-1.2;1
123087;470;36;13.05555556;38;0;0;74;5;65;0;940;7;0
123270;145;15;9.666666667;13;60;1;67.33333333;3;40;0;290;-0.5;1
123462;1001;60;16.68333333;141;96;5;73.2;5;65;0;2002;-1.3;5
123497;497;35;14.2;48;0;0;75.5;2;40;0;994;-3;2
123598;2092;150;13.94666667;171;79.71428571;7;73.6;5;30;0;4184;-1.076923077;11
123598;2092;150;13.94666667;171;79.71428571;7;73.6;5;65;0;4184;-1.076923077;11
123598;2092;150;13.94666667;171;79.71428571;7;73.6;5;85;0;4184;-1.076923077;11
123716;1068;148;7.216216216;79;88;5;74;6;65;0;2136;0.545454545;5
123860;1292;94;13.74468085;252;84;5;72.83333333;6;65;0;2584;-1.727272727;5
123957;609;57;10.68421053;30;0;0;61.85714286;7;30;0;1218;34.42857143;0
123957;609;57;10.68421053;30;0;0;61.85714286;7;40;0;1218;34.42857143;0
124006;734;41;17.90243902;69;0;0;65.8;5;65;0;1468;7.333333333;1
124064;2042;162;12.60493827;111;0;0;87.2;5;85;0;4084;-0.8;2
124124;21;5;4.2;7;0;0;0;0;30;0;42;0;0
124134;591;45;13.13333333;52;0;0;96.25;4;40;0;1182;3.5;0
124193;945;83;11.38554217;53;93.5;4;97;4;85;0;1890;-1;4
124387;56;4;14;3;0;0;0;0;30;0;112;0;0
124711;196;17;11.52941176;38;44;1;0;0;30;0;392;-3;1
124711;196;17;11.52941176;38;44;1;0;0;30;0;392;-3;1
124728;186;4;46.5;37;0;0;75;2;30;0;372;0.5;0
124728;186;4;46.5;37;0;0;75;2;30;0;372;0.5;0
124909;1520;163;9.325153374;41;96;5;70.33333333;6;65;0;3040;-0.272727273;5
125018;2195;121;18.14049587;41;0;0;64.8;5;65;0;4390;1;0
125055;863;55;15.69090909;13;90;4;76.8;5;65;0;1726;-4.666666667;7
125535;196;28;7;18;0;0;38.2;5;65;0;392;-5.6;2
125777;438;20;21.9;39;89;1;98;1;30;0;876;-1;1
125874;45;2;22.5;5;0;0;0;0;30;0;90;0;0
125874;45;2;22.5;5;0;0;0;0;30;0;90;0;0
126322;526;52;10.11538462;22;90;4;76.33333333;3;65;0;1052;8.714285714;2
126337;729;23;31.69565217;30;20;1;66.5;4;30;0;1458;-0.6;2
126337;729;23;31.69565217;30;20;1;66.5;4;30;0;1458;-0.6;2
126394;3782;162;23.34567901;210;88.25;4;85.2;10;65;0;7564;0.2;6
126394;3782;162;23.34567901;210;88.25;4;85.2;10;65;0;7564;0.2;6
126395;1549;77;20.11688312;72;35;2;53.25;4;65;0;3098;0;3
126411;25;7;3.571428571;0;100;1;0;0;40;0;50;-6;1
126608;443;33;13.42424242;25;76;5;48.83333333;6;65;0;886;-2.727272727;8
126713;291;53;5.490566038;58;80;4;72.5;6;65;0;582;-0.7;5
126769;1362;85;16.02352941;31;0;0;60;5;65;0;2724;-3.4;1
126800;1501;85;17.65882353;19;0;0;68;5;65;0;3002;6.2;0
126812;2862;168;17.03571429;154;56;2;55.42857143;7;30;0;5724;2.8;3
126812;2862;168;17.03571429;154;56;2;55.42857143;7;65;0;5724;2.8;3
127580;1082;41;26.3902439;69;0;0;74.6;5;65;0;2164;1.333333333;0
127582;1321;89;14.84269663;43;0;0;69.6;5;65;0;2642;-4.2;3
127988;186;30;6.2;16;0;0;68.5;4;65;0;372;10.2;0
128072;153;10;15.3;15;67;1;0;0;30;0;306;-3;1
128348;366;21;17.42857143;32;0;0;52.5;2;30;0;732;-2;1
128386;66;13;5.076923077;3;100;2;65;1;40;0;132;-2.666666667;2
128510;872;89;9.797752809;56;83.8;5;90;2;30;0;1744;5.857142857;4
128510;872;89;9.797752809;56;83.8;5;90;2;65;0;1744;5.857142857;4
128656;386;16;24.125;47;0;0;73;4;65;0;772;-7.8;1
128678;782;56;13.96428571;49;48.42857143;7;32;4;40;0;1564;-3.727272727;11
128776;146;8;18.25;25;0;0;0;0;30;0;292;0;0
128889;9524;244;39.03278689;255;88;5;82.66666667;6;65;0;19048;-0.545454545;5
128965;518;45;11.51111111;26;0;0;68.4;5;30;0;1036;2.5;2
128965;518;45;11.51111111;26;0;0;68.4;5;65;0;1036;2.5;2
129198;1516;45;33.68888889;82;44;1;0;0;30;0;3032;-2;1
129198;1516;45;33.68888889;82;44;1;0;0;30;0;3032;-2;1
129638;921;47;19.59574468;97;33;2;0;0;30;0;1842;-2;2
129878;251;22;11.40909091;22;27;2;5;1;40;0;502;-1;2
129955;1888;110;17.16363636;25;0;0;81;6;30;0;3776;30.66666667;1
129955;1888;110;17.16363636;25;0;0;81;6;30;0;3776;30.66666667;1
130003;238;23;10.34782609;12;80.5;2;77.66666667;3;40;0;476;-1;2
130013;252;25;10.08;30;80;5;75.33333333;6;65;0;504;3;5
130034;1831;103;17.77669903;171;0;0;78.4;5;65;0;3662;1.4;0
130467;1224;101;12.11881188;115;0;0;68.5;6;65;0;2448;5.428571429;0
130547;1252;82;15.26829268;45;0;0;58.4;5;65;0;2504;-2.8;4
130636;332;20;16.6;21;0;0;60;5;65;0;664;0.6;0
130671;1199;98;12.23469388;90;78;1;76.75;4;30;0;2398;3.833333333;1
130671;1199;98;12.23469388;90;78;1;76.75;4;65;0;2398;3.833333333;1
130837;66;3;22;7;0;0;0;0;40;0;132;0;0
131051;999;106;9.424528302;92;100;5;79.2;5;65;0;1998;-1.9;6
131145;8229;253;32.5256917;523;83.81818182;11;82.9;10;85;0;16458;0.681818182;11
131145;8229;253;32.5256917;523;83.81818182;11;82.9;10;65;0;16458;0.681818182;11
131222;3902;185;21.09189189;154;83.5;4;80.1;10;65;0;7804;2.066666667;4
131222;3902;185;21.09189189;154;83.5;4;80.1;10;65;0;7804;2.066666667;4
131235;744;30;24.8;131;43;1;31;1;30;0;1488;1;1
131390;157;9;17.44444444;7;0;0;78.6;5;65;0;314;0.2;0
131609;454;26;17.46153846;123;30;1;0;0;30;0;908;-2;1
131663;58;5;11.6;13;0;0;0;0;40;0;116;0;0
131695;209;21;9.952380952;10;0;0;46;1;30;0;418;1;0
131695;209;21;9.952380952;10;0;0;46;1;30;0;418;1;0
131933;2039;65;31.36923077;46;86;4;82;3;30;0;4078;-1.714285714;4
131933;2039;65;31.36923077;46;86;4;82;3;65;0;4078;-1.714285714;4
132191;79;14;5.642857143;7;0;0;0;0;30;0;158;0;0
132401;996;61;16.32786885;92;0;0;89;4;40;0;1992;2;2
132423;121;9;13.44444444;3;78;1;91;2;30;0;242;-0.666666667;1
132423;121;9;13.44444444;3;78;1;91;2;30;0;242;-0.666666667;1
132626;480;54;8.888888889;17;86.66666667;3;61.75;4;30;0;960;-0.428571429;3
132924;21;5;4.2;4;0;0;39.25;4;40;0;42;0.25;0
132972;176;17;10.35294118;13;92;5;62.25;4;65;0;352;-2.777777778;6
132976;520;32;16.25;9;0;0;67.4;5;65;0;1040;0.8;0
133104;1469;82;17.91463415;37;90.90909091;11;84.22222222;9;85;0;2938;28.05;5
133104;1469;82;17.91463415;37;90.90909091;11;84.22222222;9;65;0;2938;28.05;5
133155;1360;61;22.29508197;24;100;5;87.16666667;6;65;0;2720;-2.454545455;6
133419;491;19;25.84210526;34;89;1;0;0;30;0;982;-3;1
133748;408;45;9.066666667;41;100;2;64;4;40;0;816;-2.666666667;3
133816;4000;128;31.25;103;0;0;65.4;5;65;0;8000;0.6;0
133922;574;58;9.896551724;29;0;0;78.2;5;65;0;1148;-7.4;5
134025;2896;197;14.70050761;380;89.88888889;9;86.625;8;30;0;5792;0.722222222;10
134025;2896;197;14.70050761;380;89.88888889;9;86.625;8;85;0;5792;0.722222222;10
134143;2732;138;19.79710145;32;0;0;84.4;5;85;0;5464;0.8;0
134188;1150;130;8.846153846;72;78.85714286;7;76.33333333;6;65;0;2300;0.214285714;7
134190;363;18;20.16666667;18;78;1;0;0;30;0;726;-3;1
134336;278;36;7.722222222;40;67.5;4;81.75;4;40;0;556;-1.625;5
134563;5183;182;28.47802198;64;100;5;80;6;65;0;10366;-2.090909091;7
134721;90;9;10;22;0;0;0;0;30;0;180;0;0
134982;44;2;22;0;22;1;65;4;30;0;88;-1.2;2
134982;44;2;22;0;22;1;65;4;65;0;88;-1.2;2
135330;242;20;12.1;22;40;1;76;2;40;0;484;-0.666666667;1
135330;242;20;12.1;22;40;1;76;2;40;0;484;-0.666666667;1
135335;73;14;5.214285714;0;0;0;0;0;30;0;146;0;0
135335;73;14;5.214285714;0;0;0;0;0;30;0;146;0;0
135385;2500;132;18.93939394;127;0;0;53.83333333;6;65;0;5000;0;4
135400;610;43;14.18604651;33;0;0;53.14285714;7;30;0;1220;-4.428571429;4
135400;610;43;14.18604651;33;0;0;53.14285714;7;65;0;1220;-4.428571429;4
135471;2291;127;18.03937008;87;0;0;84;5;85;0;4582;4.2;0
135792;728;40;18.2;78;66.5;2;80;1;40;0;1456;-4.333333333;3
136335;792;36;22;24;96;3;88.75;4;30;0;1584;-1.142857143;4
137150;81;7;11.57142857;9;0;0;34;2;30;0;162;-1.5;1
137281;1040;38;27.36842105;53;60.5;2;0;0;40;0;2080;-2.5;2
137603;1628;124;13.12903226;202;88.85714286;7;70;6;65;0;3256;0;7
137873;5528;192;28.79166667;91;0;0;80.2;5;65;0;11056;1.8;0
138204;150;15;10;10;0;0;80;1;40;0;300;0;0
138289;575;35;16.42857143;39;92;5;69.16666667;6;40;0;1150;-0.363636364;5
138407;942;45;20.93333333;119;0;0;49.66666667;3;30;0;1884;-9.666666667;2
138416;174;8;21.75;21;0;0;74.83333333;6;65;0;348;0.571428571;3
138704;303;10;30.3;30;0;0;74.66666667;6;65;0;606;0.142857143;2
138709;702;27;26;74;33;1;0;0;30;0;1404;-2;1
138709;702;27;26;74;33;1;0;0;30;0;1404;-2;1
138715;545;41;13.29268293;30;0;0;73.57142857;7;30;0;1090;34;0
138715;545;41;13.29268293;30;0;0;73.57142857;7;40;0;1090;34;0
138861;818;61;13.40983607;93;97.25;4;91.5;4;85;0;1636;-2.25;6
138920;437;30;14.56666667;70;90;2;69.66666667;3;40;0;874;-7.2;4
138997;344;53;6.490566038;9;38;4;0;0;40;0;688;-3.25;4
139033;790;60;13.16666667;14;0;0;61;5;40;0;1580;0.2;0
139190;199;12;16.58333333;8;86;7;86.2;5;30;0;398;71.91666667;0
139190;199;12;16.58333333;8;86;7;86.2;5;65;0;398;71.91666667;0
139250;518;59;8.779661017;41;100;5;86.33333333;6;85;0;1036;-1.090909091;5
139455;115;7;16.42857143;26;0;0;0;0;40;0;230;0;0
139549;286;27;10.59259259;14;72;5;61.33333333;6;65;0;572;-1.636363636;7
139843;127;13;9.769230769;9;0;0;24;2;40;0;254;-3;1
140719;260;32;8.125;19;80;5;58;5;40;0;520;-3.7;8
140807;2568;127;20.22047244;142;0;0;75;6;65;0;5136;2.285714286;2
141182;12;2;6;1;0;0;0;0;30;0;24;0;0
141301;392;39;10.05128205;11;0;0;84;1;30;0;784;1;0
141301;392;39;10.05128205;11;0;0;84;1;30;0;784;1;0
141301;392;39;10.05128205;11;0;0;84;1;30;0;784;1;0
141355;1823;92;19.81521739;49;0;0;72.6;5;65;0;3646;-1.4;1
141377;756;41;18.43902439;20;0;0;48.83333333;6;30;0;1512;-8.5;3
141377;756;41;18.43902439;20;0;0;48.83333333;6;65;0;1512;-8.5;3
141497;489;21;23.28571429;97;0;0;67;1;40;0;978;1;0
141506;415;26;15.96153846;15;0;0;75;1;40;0;830;0;0
141766;7;1;7;1;0;0;0;0;30;0;14;0;0
141823;276;25;11.04;12;0;0;29;2;30;0;552;5;0
141949;878;56;15.67857143;28;96;5;73.83333333;6;65;0;1756;0.181818182;5
142092;1226;51;24.03921569;128;99;4;95.42857143;7;85;0;2452;8.454545455;4
142092;1226;51;24.03921569;128;99;4;95.42857143;7;85;0;2452;8.454545455;4
142324;778;45;17.28888889;35;93.33333333;3;73.44444444;9;40;0;1556;1.5;3
142324;778;45;17.28888889;35;93.33333333;3;73.44444444;9;65;0;1556;1.5;3
142326;2121;95;22.32631579;118;0;0;73.6;5;65;0;4242;-1;1
142819;435;33;13.18181818;33;78.14285714;7;69.66666667;6;65;0;870;-0.642857143;7
142935;6160;170;36.23529412;199;77.75;4;0;0;65;0;12320;-2;4
142998;7;1;7;0;0;0;0;0;30;0;14;0;0
142998;7;1;7;0;0;0;0;0;30;0;14;0;0
143741;704;53;13.28301887;33;96;5;77.83333333;6;85;0;1408;-1.727272727;5
144745;796;56;14.21428571;74;60.75;4;81.125;8;65;0;1592;0.333333333;4
144745;796;56;14.21428571;74;60.75;4;81.125;8;65;0;1592;0.333333333;4
144801;5645;200;28.225;190;0;0;68.8;5;65;0;11290;-0.6;2
144895;1501;99;15.16161616;55;0;0;81.33333333;6;65;0;3002;8.142857143;0
144908;282;24;11.75;17;0;0;84;1;30;0;564;3;0
144923;311;30;10.36666667;74;60.66666667;3;73.33333333;3;40;0;622;-1;4
145114;1603;55;29.14545455;108;58;4;61.6;5;40;0;3206;0.1;4
145114;1603;55;29.14545455;108;58;4;61.6;5;65;0;3206;0.1;4
145130;452;35;12.91428571;10;0;0;54.4;5;65;0;904;-4.2;2
145280;662;36;18.38888889;53;0;0;62.2;5;65;0;1324;-2;3
145282;1552;106;14.64150943;91;98.5;4;94;4;85;0;3104;-0.25;4
145490;1121;59;19;51;52.75;4;0;0;40;0;2242;-3.25;4
145544;862;76;11.34210526;67;100;5;74.33333333;6;65;0;1724;-1.818181818;5
145640;1525;95;16.05263158;113;99;4;89.16666667;6;85;0;3050;1.454545455;4
145640;1525;95;16.05263158;113;99;4;89.16666667;6;85;0;3050;1.454545455;4
145770;42;4;10.5;0;0;0;41;1;30;0;84;0;0
146089;1;1;1;0;0;0;0;0;40;0;2;0;0
146165;167;18;9.277777778;25;92;5;74.66666667;6;65;0;334;-1;6
146188;597;32;18.65625;18;0;0;50;5;40;0;1194;-4.8;2
146485;856;72;11.88888889;38;0;0;66.66666667;6;40;0;1712;5.285714286;1
146503;368;65;5.661538462;18;0;0;63.4;5;65;0;736;0.8;0
146600;324;33;9.818181818;25;92;5;80.75;4;65;0;648;-0.888888889;5
146651;650;64;10.15625;17;69.33333333;6;82.25;4;40;0;1300;-0.727272727;7
146666;708;66;10.72727273;62;0;0;43.83333333;6;40;0;1416;1.857142857;2
147307;221;11;20.09090909;34;63;1;0;0;30;0;442;-2;1
147675;866;52;16.65384615;30;65;2;0;0;30;0;1732;-2;2
147756;1718;127;13.52755906;39;0;0;68.66666667;9;40;0;3436;-6.777777778;7
147756;1718;127;13.52755906;39;0;0;68.66666667;9;65;0;3436;-6.777777778;7
147793;155;9;17.22222222;1;0;0;52;1;30;0;310;-13;1
147876;342;37;9.243243243;86;93.33333333;3;67.5;4;40;0;684;-5;5
148008;529;54;9.796296296;42;0;0;60.75;4;40;0;1058;-6.5;3
148427;421;66;6.378787879;104;96;5;69.2;5;65;0;842;-2.2;7
148515;28;3;9.333333333;2;0;0;0;0;40;0;56;0;0
148993;3812;198;19.25252525;50;0;0;79.5;8;30;0;7624;-4.25;6
148993;3812;198;19.25252525;50;0;0;79.5;8;65;0;7624;-4.25;6
149741;2342;102;22.96078431;95;0;0;66.4;5;65;0;4684;3.4;0
149962;141;17;8.294117647;2;0;0;68.4;5;65;0;282;-1;1
150398;2129;140;15.20714286;43;0;0;70;5;85;0;4258;9;0
150578;674;44;15.31818182;100;69.66666667;3;69;1;40;0;1348;-1.75;3
151358;270;20;13.5;11;0;0;50;5;65;0;540;3.6;0
151549;285;23;12.39130435;26;60;1;84;1;40;0;570;-5;2
