student_id;all_clicks;active_days;access_frequency;material_clicks;avg_quiz_score;quiz_attempts;avg_assignment_score;assignment_submissions;final_grade;total_time_spent;procrastination_index;late_submission_count;max_burnout_score;avg_burnout_score;spike_count;crash_count;decline_weeks;avg_instability;max_instability;burnout_weeks;total_weeks;burnout_week_ratio;burnout_risk
2483179;3793;124;30.58870968;93;100;5;79.83333333;6;85;7586;-2.454545455;6;0.028570431;0.015187267;0;0;0;0.029407142;0.055320994;0;3;0;0
443861;465;38;12.23684211;16;0;0;84.83333333;6;65;930;3.142857143;0;0;0;0;0;0;0;0;0;;0;0
2703109;1868;56;33.27901136;58;0;0;75.94616536;5;65;3736;-9.938008601;4;0.750019171;0.292738301;4;3;13;0.072510371;0.174710736;15;24;0.625;1
592093;2426;179;13.55307263;296;65.14285714;7;65.3;10;65;4852;-3.555555556;13;0;0;0;0;0;0;0;0;;0;0
505967;179;6;29.83333333;40;100;1;0;0;30;358;-3;1;0;0;0;0;0;0;0;0;;0;0
2643028;485;31;15.64516129;89;0;0;81.33333333;6;65;970;0.428571429;1;0;0;0;0;0;0;0;0;;0;0
440905;572;42;13.61904762;60;48.5;2;50.66666667;3;40;1144;-6.6;5;0;0;0;0;0;0;0;0;;0;0
2699886;1442;99;14.69825894;67;91.91431216;5;87.38908316;6;85;2884;-2.090531533;6;0.344655837;0.147550978;0;0;2;0.057131888;0.095929362;2;5;0.4;1
371530;156;12;13;13;90;4;77.83333333;6;85;312;38.2;2;0;0;0;0;0;0;0;0;;0;0
2701842;997;52;20.21297068;16;0;0;72.79784874;3;40;1995;-2.292059084;1;0.735291839;0.288907373;5;2;11;0.061020883;0.162585277;12;20;0.6;1
634523;182;5;36.4;10;40;1;0;0;30;364;-2;1;0;0;0;0;0;0;0;0;;0;0
572937;38;3;12.66666667;6;0;0;52.33333333;3;40;76;1;1;0;0;0;0;0;0;0;0;;0;0
2703077;10976;246;44.97886053;193;48.7394947;2;76.93949561;5;65;21952;3.784568423;2;0.386925196;0.212358695;2;1;12;0.102630308;0.190206993;12;22;0.545454545;1
2699080;1521;82;19.08120358;81;0;0;67.07907122;5;65;3042;-3.410770731;3;0.549325157;0.279982162;7;4;14;0.05381889;0.143022383;11;30;0.366666667;1
228888;598;39;15.33333333;96;0;0;79.25;4;65;1196;1;2;0;0;0;0;0;0;0;0;;0;0
85144;656;75;8.746666667;30;0;0;77.6;5;65;1312;0.2;0;0.320666934;0.208096645;4;0;19;0.016383416;0.049479592;1;34;0.029411765;0
540937;1;1;1;0;0;0;0;0;30;2;0;0;0;0;0;0;0;0;0;0;;0;0
476868;117;6;19.5;5;0;0;0;0;30;234;0;0;0;0;0;0;0;0;0;0;;0;0
289108;1834;85;21.57647059;274;88;5;58.2;5;65;3668;-2.5;7;0;0;0;0;0;0;0;0;;0;0
470869;635;33;19.24242424;31;100;5;74;6;65;1270;-1.363636364;6;0;0;0;0;0;0;0;0;;0;0
2702834;1843;83;22.34168062;67;0;0;74.00349177;5;65;3687;-1.143232512;1;0.495322262;0.302636608;8;6;12;0.061343956;0.158667024;18;30;0.6;1
593123;815;35;23.28571429;36;58.5;2;75;2;40;1630;0;2;0;0;0;0;0;0;0;0;;0;0
351577;959;103;9.310679612;100;92.75;4;98;2;65;1918;-0.833333333;4;0;0;0;0;0;0;0;0;;0;0
2701241;5830;180;32.88837464;191;23.88451812;1;65.83413529;5;65;11660;-2.150240587;4;0.490975206;0.307052953;8;5;13;0.149026222;0.368054078;22;29;0.75862069;1
600463;147;17;8.647058824;13;0;0;65.4;5;65;294;2.2;0;0;0;0;0;0;0;0;0;;0;0
183287;162;10;16.2;3;100;1;77;1;30;324;-1;1;0;0;0;0;0;0;0;0;;0;0
335421;188;15;12.53333333;17;70;4;70;6;40;376;-2;6;0;0;0;0;0;0;0;0;1;0;0
394311;1503;122;12.31967213;84;84.33333333;3;78;4;65;3006;0;3;0;0;0;0;0;0;0;0;;0;0
533839;433;22;19.68181818;20;84;5;79.5;6;65;866;-2.272727273;6;0.319089959;0.093315128;0;0;1;0.037829166;0.056277056;0;4;0;0
654545;374;11;34;25;0;0;66.75;4;40;748;0.5;2;0;0;0;0;0;0;0;0;;0;0
173004;1583;123;12.8699187;93;57.28571429;7;64.5;12;40;3166;33.5;8;0;0;0;0;0;0;0;0;;0;0
523012;901;98;9.193877551;94;96;5;84.66666667;6;65;1802;0.363636364;5;0.326867143;0.100010838;0;0;1;0.050794085;0.072727273;1;4;0.25;0
2699227;2225;127;17.78433418;32;0;0;77.3503427;5;40;4450;-10.54032729;4;0.70213663;0.303405559;9;5;17;0.061378895;0.196268255;18;35;0.514285714;1
513250;900;47;19.14893617;35;0;0;83.5;2;40;1800;1.5;0;0;0;0;0;0;0;0;0;;0;0
635041;581;28;20.75;20;70;1;51.25;4;30;1162;-1.4;5;0;0;0;0;0;0;0;0;;0;0
693752;254;17;14.94117647;6;0;0;60.6;5;65;508;2;0;0;0;0;0;0;0;0;0;;0;0
363939;808;70;11.54285714;53;54.5;4;69.375;8;65;1616;-0.666666667;5;0;0;0;0;0;0;0;0;;0;0
652556;627;25;25.08;46;0;0;60.6;5;40;1254;-2.2;1;0;0;0;0;0;0;0;0;;0;0
537138;2070;120;17.25;134;73.85714286;7;70;5;65;4140;-1.538461538;9;0;0;0;0;0;0;0;0;;0;0
425817;366;23;15.91304348;24;80;2;67;8;30;732;41.7;4;0.316028797;0.089806085;0;0;1;0.031034597;0.048484848;0;4;0;0
2656282;405;21;19.28571429;43;37;1;47;2;30;810;-2.333333333;2;0;0;0;0;0;0;0;0;;0;0
689352;3;2;1.5;0;0;0;0;0;30;6;0;0;0;0;0;0;0;0;0;0;;0;0
610326;245;13;18.84615385;13;0;0;70.66666667;6;65;490;0.714285714;1;0;0;0;0;0;0;0;0;;0;0
298696;514;58;8.862068966;48;0;0;80.8;5;65;1028;-2.6;1;0.671187046;0.271789462;5;5;13;0.013039081;0.026955947;5;27;0.185185185;0
570275;2394;79;30.30379747;35;0;0;74.4;5;65;4788;3;0;0;0;0;0;0;0;0;0;;0;0
635773;248;17;14.58823529;23;88;5;78.5;6;65;496;-1.909090909;6;0;0;0;0;0;0;0;0;;0;0
516588;21;2;10.5;2;0;0;86;2;40;42;-29;1;0;0;0;0;0;0;0;0;;0;0
2699700;1666;89;19.40286316;36;0;0;73.77865897;5;40;3332;6.455452929;0;0.690308761;0.316563585;12;5;15;0.038139571;0.069562555;13;33;0.393939394;1
614744;243;24;10.125;9;70;4;66.2;5;65;486;-0.333333333;4;0;0;0;0;0;0;0;0;;0;0
596570;580;45;12.88888889;53;0;0;79;5;65;1160;4.333333333;0;0;0;0;0;0;0;0;0;;0;0
600658;89;15;5.933333333;9;0;0;100;1;40;178;2;0;0;0;0;0;0;0;0;0;;0;0
108789;102;10;10.2;1;0;0;27;1;40;204;-2;1;0;0;0;0;0;0;0;0;;0;0
559180;628;84;7.476190476;26;92;5;84.66666667;6;65;1256;2;5;0.30880292;0.126402674;0;0;2;0.016182375;0.026507273;0;5;0;0
2062879;2386;145;16.45517241;91;0;0;61.2;5;40;4772;0.6;0;0.688317625;0.242725088;6;3;17;0.033254484;0.093506494;6;35;0.171428571;0
2700937;434;30;14.48034769;38;80;5;45.19717118;5;40;868;-1.540003202;6;0.335329902;0.14879245;0;0;2;0.044790519;0.064248495;2;5;0.4;1
544627;460;27;17.03703704;17;65;8;63.33333333;6;40;920;42.92857143;5;0.315331294;0.092793796;0;0;1;0.03681971;0.063203463;0;4;0;0
365244;891;78;11.42307692;40;0;0;56.4;5;65;1782;0;0;0.679034651;0.308810944;7;4;14;0.02652281;0.065610722;6;26;0.230769231;0
656954;226;19;11.89473684;23;67;1;65;1;30;452;-4.5;2;0;0;0;0;0;0;0;0;;0;0
1773925;3171;96;33.03125;127;95.25;4;98;4;85;6342;-1.875;5;0;0;0;0;0;0;0;0;;0;0
105168;540;35;15.42857143;39;85;3;87.5;2;40;1080;-2.8;4;0;0;0;0;0;0;0;0;;0;0
507478;179;13;13.76923077;24;0;0;59.5;8;40;358;-0.125;2;0;0;0;0;0;0;0;0;;0;0
608419;1030;102;10.09803922;90;92;5;83.66666667;6;65;2060;-0.090909091;5;0;0;0;0;0;0;0;0;;0;0
340965;439;36;12.19444444;126;93.33333333;3;63.5;6;65;878;-6.555555556;7;0;0;0;0;0;0;0;0;;0;0
2126013;872;74;11.78378378;110;46;4;42;4;30;1744;-1.125;5;0;0;0;0;0;0;0;0;;0;0
1651198;1192;90;13.24444444;192;58.28571429;7;47.5;6;65;2384;2.928571429;7;0;0;0;0;0;0;0;0;;0;0
569625;22;7;3.142857143;5;82.28571429;7;70.5;4;65;44;12;2;0;0;0;0;0;0;0;0;;0;0
586996;5257;231;22.75757576;237;100;5;79.33333333;6;85;10514;1.090909091;5;0;0;0;0;0;0;0;0;;0;0
621699;268;23;11.65217391;21;0;0;64.16666667;6;30;536;1.428571429;0;0;0;0;0;0;0;0;0;;0;0
634512;1428;71;20.11267606;91;93.375;8;71.88888889;9;65;2856;13.64705882;5;0;0;0;0;0;0;0;0;;0;0
2258228;404;15;26.93333333;12;55.5;2;0;0;40;808;-2;2;0;0;0;0;0;0;0;0;;0;0
623519;1911;72;26.54166667;38;0;0;77.6;5;65;3822;1.6;0;0;0;0;0;0;0;0;0;;0;0
651963;77;9;8.555555556;3;0;0;0;0;30;154;0;0;0;0;0;0;0;0;0;0;;0;0
324002;1901;122;15.58196721;119;0;0;80.4;5;65;3802;0.6;0;0.71417613;0.278606205;8;4;17;0.035264191;0.100693174;9;34;0.264705882;0
245494;1971;68;28.98529412;117;48.5;2;70.33333333;6;30;3942;-0.125;2;0;0;0;0;0;0;0;0;;0;0
503023;588;39;15.07692308;57;0;0;66.5;6;65;1176;3.714285714;0;0;0;0;0;0;0;0;0;;0;0
2078768;3322;151;22;92;92;5;74.4;5;65;6644;0.5;5;0;0;0;0;0;0;0;0;;0;0
2701728;2252;94;24.1411449;104;26.50632921;0;74.78512658;4;65;4505;-1.006946208;1;0.574154485;0.262187492;5;3;11;0.081685731;0.193013544;13;24;0.541666667;1
694361;4;1;4;0;0;0;84.75;4;65;8;1.5;0;0;0;0;0;0;0;0;0;;0;0
2700541;955;70;13.72043948;103;90.75863107;5;71.80953814;5;65;1909;-1.451726214;5;0.375956561;0.159045898;1;1;1;0.06207782;0.093817806;2;5;0.4;1
2700009;4547;150;30.40540986;140;0;0;68.18218952;5;65;9093;0.737537511;1;0.704025164;0.295072261;7;5;21;0.056468451;0.136826824;15;38;0.394736842;1
632074;1906;90;21.17777778;130;89.63636364;11;88.07692308;13;65;3812;21.16666667;5;0;0;0;0;0;0;0;0;;0;0
288407;18;2;9;2;0;0;0;0;30;36;0;0;0;0;0;0;0;0;0;0;;0;0
2702182;664;31;22.41120118;289;5.531326936;0;64.62876199;4;65;1328;-0.071183992;0;0.657588634;0.275371397;4;3;4;0.06329181;0.174338936;5;14;0.357142857;1
566813;358;40;8.95;50;95;4;72.5;6;65;716;-4.2;7;0;0;0;0;0;0;0;0;;0;0
556370;932;73;12.76712329;97;52;7;53.57142857;7;40;1864;-2.4;11;0;0;0;0;0;0;0;0;;0;0
2703099;5444;187;29.07150415;105;81.10000684;4;79.78229259;5;65;10888;-0.346562479;5;0.449856122;0.229869155;2;2;4;0.055702134;0.094038625;7;10;0.7;1
612443;389;22;17.68181818;31;0;0;71;6;40;778;19.66666667;1;0;0;0;0;0;0;0;0;;0;0
2701404;879;53;16.76012159;26;0;0;73.94789329;5;65;1757;0.355727285;0;0.673790652;0.301649063;8;5;12;0.032974584;0.073548307;10;27;0.37037037;1
573235;738;37;19.94594595;70;0;0;85;2;30;1476;13.5;0;0;0;0;0;0;0;0;0;;0;0
465577;976;37;26.37837838;29;37.5;2;0;0;30;1952;-2.5;2;0;0;0;0;0;0;0;0;;0;0
2700002;1178;70;16.90003132;162;90.95318563;6;68.7559561;6;40;2357;-1.305030212;6;0.512249822;0.211103123;1;0;1;0.057635624;0.082781339;2;5;0.4;1
601930;53;12;4.416666667;6;0;0;76.5;2;30;106;10;0;0;0;0;0;0;0;0;0;;0;0
197240;330;38;8.684210526;15;96;5;80;5;65;660;-1.5;6;0;0;0;0;0;0;0;0;;0;0
564105;2592;178;14.56179775;87;96;5;80;6;65;5184;-0.545454545;5;0;0;0;0;0;0;0;0;;0;0
591895;3;2;1.5;0;0;0;64;1;30;6;-7;1;0;0;0;0;0;0;0;0;;0;0
2700332;437;27;15.98063128;37;85.12615558;3;37.06879819;3;40;874;-3.743692221;5;0.362180165;0.145398979;1;1;1;0.038318808;0.059663193;2;5;0.4;1
473095;1223;101;12.10891089;128;97.14285714;7;62.875;8;40;2446;-4.733333333;13;0.051868396;0.031112062;0;0;0;0.060242361;0.1004329;0;3;0;0
589565;4394;145;30.30344828;137;97.81818182;11;94.22222222;9;85;8788;43.85;4;0;0;0;0;0;0;0;0;;0;0
512460;521;58;8.982758621;11;0;0;72.4;5;65;1042;0.2;1;0.672557262;0.259425317;4;2;13;0.017853822;0.029764332;2;23;0.086956522;0
2700731;1425;42;36.2291427;73;0;0;44.25278099;4;30;2851;15.16873376;2;0.7465329;0.286113858;2;2;8;0.093428511;0.21452833;7;16;0.4375;1
575892;142;5;28.4;17;0;0;0;0;30;284;0;0;0;0;0;0;0;0;0;0;;0;0
2702735;592;40;15.15721718;84;92.13340385;3;65.38435241;2;40;1185;-3.494665282;4;0.679178798;0.273856257;1;1;2;0.050982444;0.067685275;3;5;0.6;1
633618;728;65;11.2;84;82.33333333;3;85.71428571;7;30;1456;-1.8;5;0;0;0;0;0;0;0;0;;0;0
564958;929;66;14.07575758;55;70;4;72;5;65;1858;-3.888888889;6;0;0;0;0;0;0;0;0;;0;0
2294490;899;53;16.96226415;51;100;2;73;1;40;1798;-3;3;0;0;0;0;0;0;0;0;;0;0
2702039;1859;91;20.47998071;28;98.43875624;5;68.82525912;6;65;3719;-0.208492757;5;0.343640281;0.153552307;0;0;2;0.068752276;0.106875408;2;5;0.4;1
559157;683;45;15.17777778;95;48;2;29.25;4;30;1366;-2.166666667;4;0;0;0;0;0;0;0;0;;0;0
2699951;3709;165;23.2938883;144;28.40980933;2;84.96450184;5;65;7417;-2.105916359;3;0.581047932;0.236030392;4;2;17;0.046040956;0.099104243;9;28;0.321428571;1
2702892;758;49;15.63069548;75;0;0;71.74666354;5;65;1515;0.933329419;0;0.3959269;0.263216535;3;2;8;0.064369194;0.205903839;7;16;0.4375;1
285475;2542;185;13.74054054;134;83.63636364;11;79;10;65;5084;-0.5;11;0;0;0;0;0;0;0;0;;0;0
499790;530;32;16.5625;17;0;0;64;5;65;1060;-1.4;1;0;0;0;0;0;0;0;0;;0;0
2702911;2407;98;24.69718048;92;0;0;62.09267211;5;65;4814;-3.936886766;3;0.593088522;0.276519947;6;5;17;0.056885607;0.140549307;17;35;0.485714286;1
512883;255;23;11.08695652;22;80;4;39.16666667;6;30;510;10.5;4;0.307781413;0.083944496;0;0;1;0.019684789;0.029437229;0;4;0;0
556374;253;13;19.46153846;16;0;0;48.4;10;40;506;37.8;1;0;0;0;0;0;0;0;0;;0;0
604571;446;33;13.51515152;33;72;2;74.5;6;65;892;-5.625;4;0;0;0;0;0;0;0;0;;0;0
648127;610;21;29.04761905;75;0;0;27.5;2;30;1220;6;0;0;0;0;0;0;0;0;0;;0;0
445109;1396;85;16.42352941;62;0;0;82.83333333;6;40;2792;5.285714286;0;0;0;0;0;0;0;0;0;;0;0
687301;231;15;15.4;14;0;0;45.2;5;65;462;-7.4;2;0;0;0;0;0;0;0;0;;0;0
119729;573;27;21.22222222;44;10;1;0;0;30;1146;-2;1;0;0;0;0;0;0;0;0;;0;0
606182;29;4;7.25;5;0;0;77.75;4;30;58;2;0;0;0;0;0;0;0;0;0;;0;0
622792;37;6;6.166666667;3;0;0;0;0;40;74;0;0;0;0;0;0;0;0;0;0;;0;0
485944;641;35;18.31428571;67;73.5;2;59.5;2;40;1282;-0.75;2;0;0;0;0;0;0;0;0;;0;0
548854;888;103;8.621359223;195;64.66666667;3;81;4;65;1776;0.142857143;3;0;0;0;0;0;0;0;0;;0;0
591030;178;18;9.888888889;8;84;5;69.83333333;6;65;356;-0.272727273;5;0;0;0;0;0;0;0;0;;0;0
556709;68;5;13.6;7;0;0;83.5;4;40;136;-1;1;0;0;0;0;0;0;0;0;;0;0
600350;176;13;13.53846154;4;56;1;91;4;30;352;0;1;0;0;0;0;0;0;0;0;;0;0
505767;1026;37;27.72972973;38;71;4;83.75;8;65;2052;3.083333333;4;0;0;0;0;0;0;0;0;;0;0
556349;259;21;12.33333333;49;88;5;54.5;6;65;518;-2.181818182;6;0.002220752;0.001187392;0;0;0;0.00229915;0.004300047;0;3;0;0
2700919;762;47;16.24770371;47;26.99229235;2;71.89974308;2;30;1525;-3.374036544;3;0.644379924;0.256059891;1;1;2;0.026054368;0.056224366;2;5;0.4;1
2701504;743;44;16.81518296;17;0;0;51.44142796;5;65;1486;-4.330856043;2;0.697822245;0.245540607;5;3;8;0.039683775;0.084222467;9;21;0.428571429;1
129878;251;22;11.40909091;22;27;2;5;1;40;502;-1;2;0;0;0;0;0;0;0;0;;0;0
2702103;1157;64;18.04004988;86;89.25421452;6;57.19058962;6;40;2313;-0.749242619;6;0.35296094;0.157779818;1;0;1;0.076938016;0.112346796;2;5;0.4;1
2698630;5274;191;30.13145122;154;27.76741651;2;80.67711405;5;85;10548;-1.330721487;3;0.5581218;0.23457328;4;3;15;0.054536499;0.117975838;14;27;0.518518519;1
2701770;4786;151;31.73360069;110;45.31621602;2;77.15795947;4;40;9572;-3.208371624;4;0.643771584;0.290946596;6;3;8;0.111804094;0.268057033;13;21;0.619047619;1
649840;7382;150;49.21333333;240;75;3;0;0;65;14764;-2.666666667;3;0;0;0;0;0;0;0;0;;0;0
587538;273;38;7.184210526;40;100;4;88.4;5;85;546;-0.333333333;4;0;0;0;0;0;0;0;0;;0;0
656287;1626;116;14.01724138;58;97;4;0;0;85;3252;-3.25;4;0;0;0;0;0;0;0;0;;0;0
592193;384;54;7.111111111;52;96;5;82.33333333;6;85;768;1;5;0;0;0;0;0;0;0;0;;0;0
2702728;1056;44;24.19833349;39;18.00181065;1;52.61684281;4;65;2111;3.365590127;1;0.699950616;0.303321137;5;5;10;0.035283693;0.071674369;9;20;0.45;1
157310;944;88;10.72727273;80;0;0;63.66666667;6;65;1888;4;2;0;0;0;0;0;0;0;0;;0;0
614650;632;28;22.57142857;56;0;0;35;1;30;1264;1;0;0;0;0;0;0;0;0;0;;0;0
2698998;9148;241;37.98780021;141;90.44441333;5;84.56479278;6;65;18296;-1.508838561;5;0.414983203;0.210066879;1;0;1;0.120642174;0.192190179;2;5;0.4;1
684990;433;19;22.78947368;9;74;2;55;2;40;866;-2;3;0;0;0;0;0;0;0;0;;0;0
633328;572;60;9.533333333;61;88.4;10;77.8;5;65;1144;46.86666667;3;0;0;0;0;0;0;0;0;;0;0
405471;734;89;8.247191011;31;84;5;82.5;6;65;1468;-1.454545455;5;0.321170541;0.129547225;0;0;2;0.022271179;0.050454727;1;5;0.2;0
687421;3147;121;26.00826446;215;0;0;67.4;5;65;6294;4.4;0;0;0;0;0;0;0;0;0;;0;0
576714;304;19;16;28;100;1;62;2;30;608;-4;2;0;0;0;0;0;0;0;0;;0;0
1098728;391;51;7.666666667;31;76;5;66.25;4;40;782;-3.333333333;7;0.383631455;0.173586597;1;1;0;0.014687579;0.02934371;1;4;0.25;0
2699078;1031;92;11.27321704;99;88.62106012;5;76.55710957;5;65;2062;-3.030130736;6;0.660745111;0.260141696;1;1;2;0.037961359;0.053815521;2;5;0.4;1
573646;950;51;18.62745098;71;0;0;76.28571429;7;40;1900;34.42857143;0;0;0;0;0;0;0;0;0;;0;0
2702166;2136;110;19.49566659;118;0;0;75.81864847;5;65;4272;-8.567026995;4;0.422841571;0.230561859;6;1;17;0.057559078;0.124122839;13;36;0.361111111;1
2699392;2820;139;20.45037731;137;0;0;68.07152489;5;65;5640;3.312673283;0;0.699348976;0.285453789;9;5;17;0.045242387;0.115233161;14;36;0.388888889;1
475734;3115;174;17.90229885;68;60.75;4;66.5;4;40;6230;-2.125;5;0;0;0;0;0;0;0;0;;0;0
423879;4641;89;52.14606742;183;91;4;0;0;85;9282;-2;4;0;0;0;0;0;0;0;0;;0;0
626928;246;11;22.36363636;9;76;5;49.16666667;6;65;492;0.363636364;5;0;0;0;0;0;0;0;0;;0;0
2698883;1250;85;15.4832874;81;96;5;75.04886784;6;40;2501;1.363971341;5;0.332314677;0.141631084;0;0;2;0.045669184;0.072033145;2;5;0.4;1
599787;1211;98;12.35714286;237;84;5;76.16666667;6;65;2422;0.363636364;5;0;0;0;0;0;0;0;0;;0;0
674323;61;4;15.25;5;0;0;100;1;30;122;0;0;0;0;0;0;0;0;0;0;;0;0
2701142;443;23;22.27094906;18;0;0;67.9662278;2;40;887;-5.861967458;1;0.613558708;0.2393703;2;0;5;0.050857833;0.106350192;3;9;0.333333333;1
634058;216;11;19.63636364;26;80;2;86.33333333;3;65;432;-0.4;2;0;0;0;0;0;0;0;0;;0;0
630635;988;63;15.68253968;60;61.25;4;68.875;8;65;1976;-2.5;6;0;0;0;0;0;0;0;0;;0;0
2703107;545;25;23.48936027;39;0;0;55.05932893;3;30;1090;-0.32674123;0;0.407512297;0.224366989;1;1;4;0.045431472;0.077884339;5;10;0.5;1
628090;451;17;26.52941176;16;49.33333333;3;46;1;40;902;-3.25;4;0;0;0;0;0;0;0;0;;0;0
2700237;2344;125;18.95237125;91;0;0;77.3865215;4;65;4688;0.992511947;1;0.715181329;0.299354106;8;6;16;0.059887976;0.128460271;17;34;0.5;1
571885;681;86;7.918604651;14;100;4;64.75;4;65;1362;-2.75;7;0;0;0;0;0;0;0;0;;0;0
618399;368;35;10.51428571;36;100;5;56.66666667;6;65;736;0.727272727;5;0;0;0;0;0;0;0;0;;0;0
515595;1687;106;15.91509434;93;63.14285714;7;69.5;6;65;3374;0.071428571;9;0;0;0;0;0;0;0;0;;0;0
1536591;1153;49;23.53061224;85;86.66666667;6;45;5;30;2306;23.45454545;4;0.306857309;0.126917414;0;0;2;0.017179069;0.026839827;0;5;0;0
535220;148;15;9.866666667;10;0;0;41.875;8;30;296;-2.375;3;0;0;0;0;0;0;0;0;;0;0
2703005;760;46;16.45364772;39;20.62369043;1;64.75940539;3;40;1520;-5.234582348;3;0.687164974;0.251871026;3;2;3;0.025932343;0.06355416;4;10;0.4;1
2700607;6423;221;29.10545869;116;54.72633306;3;78.7330688;6;65;12846;0.188838937;3;0.518241454;0.236201745;5;2;9;0.100266932;0.229099847;12;19;0.631578947;1
518155;507;57;8.894736842;96;44;3;59.5;2;30;1014;-2.4;4;0;0;0;0;0;0;0;0;;0;0
621401;6;1;6;3;0;0;0;0;40;12;0;0;0;0;0;0;0;0;0;0;;0;0
417242;963;89;10.82022472;163;83.42857143;7;79;6;65;1926;-0.142857143;7;0;0;0;0;0;0;0;0;;0;0
421992;719;30;23.96666667;14;93.33333333;3;80;3;40;1438;0.833333333;3;0;0;0;0;0;0;0;0;;0;0
2413037;1563;88;17.76136364;87;27;3;35;2;30;3126;-5.6;5;0;0;0;0;0;0;0;0;;0;0
493763;82;16;5.125;4;86.66666667;6;59.8;5;30;164;21.36363636;4;0;0;0;0;0;0;0;0;;0;0
2700114;4823;205;23.9837505;212;0;0;76.56285387;5;65;9647;-2.932243963;2;0.743740253;0.287338625;8;5;17;0.084980116;0.250595507;22;37;0.594594595;1
506543;2886;81;35.62962963;74;94;4;0;0;65;5772;-3.25;4;0;0;0;0;0;0;0;0;;0;0
295754;626;72;8.694444444;70;95;4;75;6;65;1252;-1.5;4;0.012519958;0.008240603;0;0;0;0.015956301;0.024242424;0;3;0;0
650517;22;5;4.4;3;0;0;0;0;40;44;0;0;0;0;0;0;0;0;0;0;;0;0
2700159;1794;109;16.52077331;170;81.33531069;5;76.37189466;5;40;3589;-2.139578964;5;0.409480873;0.215340422;1;1;2;0.042291807;0.073006777;3;6;0.5;1
523047;78;12;6.5;4;0;0;40;1;40;156;1;0;0;0;0;0;0;0;0;0;;0;0
614130;393;34;11.55882353;33;72;5;72.66666667;6;65;786;-1.090909091;5;0;0;0;0;0;0;0;0;;0;0
608681;454;56;8.107142857;75;65.45454545;11;65.55555556;9;40;908;42.55;6;0;0;0;0;0;0;0;0;;0;0
605941;2233;181;12.33701657;228;0;0;64.8;5;65;4466;2.166666667;1;0;0;0;0;0;0;0;0;;0;0
415969;1417;55;25.76363636;61;0;0;59.66666667;6;30;2834;29.83333333;3;0.737539367;0.274860059;4;3;9;0.053640771;0.187763712;9;20;0.45;1
2265234;83;7;11.85714286;17;0;0;0;0;30;166;0;0;0.017885654;0.008942827;0;0;0;0.017316017;0.034632035;0;2;0;0
2699533;1893;131;14.4375771;196;77.13994883;5;82.20571505;6;65;3786;0.219604986;5;0.371828671;0.164897953;1;0;3;0.069387386;0.110920128;3;7;0.428571429;1
680530;221;22;10.04545455;5;0;0;65;5;65;442;-16.4;1;0;0;0;0;0;0;0;0;;0;0
586594;3823;202;18.92574257;83;87.27272727;11;89.55555556;9;85;7646;42.1;4;0;0;0;0;0;0;0;0;;0;0
678953;34;6;5.666666667;5;0;0;1;1;30;68;1;0;0;0;0;0;0;0;0;0;;0;0
610783;4;1;4;1;0;0;0;0;30;8;0;0;0;0;0;0;0;0;0;0;;0;0
592602;189;19;9.947368421;34;100;1;73.5;2;30;378;2.333333333;1;0;0;0;0;0;0;0;0;;0;0
2700861;5409;169;32.00279558;50;73.21321416;4;73.22731294;5;65;10817;-1.599184943;6;0.464680743;0.23995141;3;1;2;0.080086446;0.134665893;6;9;0.666666667;1
2700769;6952;232;30.60095088;251;12.2660671;1;81.04887672;5;65;13904;-0.193929915;1;0.700062011;0.291398014;8;5;16;0.079153604;0.172107469;25;34;0.735294118;1
496530;168;15;11.2;18;56;1;74.66666667;3;40;336;-0.75;1;0;0;0;0;0;0;0;0;;0;0
643457;80;8;10;27;0;0;87.75;4;30;160;1;0;0;0;0;0;0;0;0;0;;0;0
2698944;323;26;12.37876985;5;0;0;75.82035239;5;65;646;-0.305285808;0;0.679105032;0.303460515;3;3;5;0.034124781;0.054470495;5;12;0.416666667;1
2699214;1121;63;17.9670548;37;0;0;67.09843159;5;65;2242;5.722965095;0;0.470511551;0.24481365;5;3;11;0.039311033;0.079393422;8;24;0.333333333;1
614300;1886;76;24.81578947;33;80.75;4;85.375;8;65;3772;0.083333333;5;0;0;0;0;0;0;0;0;;0;0
2700781;2285;111;20.65351033;150;0;0;71.341098;5;65;4570;-0.541098005;3;0.513726259;0.292175729;8;5;16;0.05827164;0.122158326;20;35;0.571428571;1
2699376;1319;81;16.52286191;34;0;0;71.63785793;5;65;2639;-1.822499085;1;0.681589768;0.289052824;6;4;14;0.042698699;0.085059657;11;27;0.407407407;1
563330;713;68;10.48529412;31;100;5;91.2;5;65;1426;-3.1;8;0.395682178;0.208854018;1;1;1;0.03297597;0.0629281;3;5;0.6;1
2636885;1333;102;13.06862745;96;54.33333333;3;63.16666667;6;30;2666;4.444444444;5;0;0;0;0;0;0;0;0;;0;0
511001;2713;107;25.35514019;93;0;0;76.8;5;65;5426;0.2;1;0;0;0;0;0;0;0;0;;0;0
386121;236;22;10.72727273;15;90;1;62;1;30;472;-0.5;1;0;0;0;0;0;0;0;0;;0;0
635755;1338;67;19.97014925;82;88;5;85.16666667;6;85;2676;-0.272727273;5;0;0;0;0;0;0;0;0;;0;0
177967;765;70;10.92857143;148;69.75;4;0;0;65;1530;-2;4;0;0;0;0;0;0;0;0;;0;0
608923;751;81;9.271604938;63;0;0;44.16666667;6;30;1502;1.857142857;1;0;0;0;0;0;0;0;0;;0;0
